UNIQUE_KEY,CASE_NUMBER,DATE,BLOCK,IUCR,PRIMARY_TYPE,DESCRIPTION,LOCATION_DESCRIPTION,ARREST,DOMESTIC,BEAT,DISTRICT,FBI_CODE,X_COORDINATE,Y_COORDINATE,YEAR,UPDATED_ON,LATITUDE,LONGITUDE,LOCATION,CURRENT_TIMESTAMP,CRIME_TYPE
13524228,JH340690,2024-07-10 01:39:00+00:00,002XX N DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,111,1,08B,1175901.0,1901839.0,2024,2024-07-18 15:42:36+00:00,41.886012928,-87.629505318,"(41.886012928, -87.629505318)",2024-10-24 15:55:20+00:00,
13529975,JH346041,2024-07-13 23:00:00+00:00,0000X E WASHINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,111,1,08B,1177144.0,1900833.0,2024,2024-07-21 15:41:50+00:00,41.883224344,-87.624971297,"(41.883224344, -87.624971297)",2024-10-24 15:55:20+00:00,
12719875,JF264038,2022-06-01 16:00:00+00:00,002XX N GARLAND CT,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,111,1,04A,1177051.0,1901798.0,2022,2023-01-03 15:40:27+00:00,41.885874461,-87.625283558,"(41.885874461, -87.625283558)",2024-10-24 15:55:20+00:00,
10707419,HZ464254,2016-10-06 22:05:00+00:00,001XX N STATE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CONVENIENCE STORE,True,False,111,1,04A,1176338.0,1901346.0,2016,2018-02-10 15:50:01+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
1333537,G031729,2001-01-12 21:00:00+00:00,005XX W MADISON ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,04A,1172589.0,1900334.0,2001,2015-08-17 15:03:40+00:00,41.88195701,-87.641712139,"(41.88195701, -87.641712139)",2024-10-24 15:55:20+00:00,
11807335,JC407861,2019-08-26 12:22:00+00:00,001XX N WABASH AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,MEDICAL/DENTAL OFFICE,False,False,111,1,08A,1176799.0,1900994.0,2019,2019-09-02 15:41:42+00:00,41.883673944,-87.626233272,"(41.883673944, -87.626233272)",2024-10-24 15:55:20+00:00,
9181536,HW325930,2013-06-19 11:00:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,False,False,111,1,08A,1175800.0,1900817.0,2013,2018-02-10 15:50:01+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)",2024-10-24 15:55:20+00:00,
10144728,HY333715,2015-07-09 11:15:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,False,True,111,1,08A,1175800.0,1900817.0,2015,2018-02-10 15:50:01+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)",2024-10-24 15:55:20+00:00,
12628928,JF157910,2022-02-27 17:15:00+00:00,001XX N DEARBORN ST,0560,ASSAULT,SIMPLE,STREET,False,False,111,1,08A,1175924.0,1901121.0,2022,2023-01-03 15:40:27+00:00,41.884042178,-87.629442485,"(41.884042178, -87.629442485)",2024-10-24 15:55:20+00:00,
11659780,JC229857,2019-04-19 02:05:00+00:00,002XX N DEARBORN ST,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,111,1,08A,1175901.0,1901839.0,2019,2019-04-26 16:11:15+00:00,41.886012928,-87.629505318,"(41.886012928, -87.629505318)",2024-10-24 15:55:20+00:00,
11622851,JC185314,2019-03-14 12:05:00+00:00,001XX N MICHIGAN AVE,0560,ASSAULT,SIMPLE,STREET,False,True,111,1,08A,1177276.0,1901405.0,2019,2019-03-21 16:15:13+00:00,41.884790951,-87.624469241,"(41.884790951, -87.624469241)",2024-10-24 15:55:20+00:00,
11603591,JC161760,2019-02-22 09:50:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,False,False,111,1,08A,1175807.0,1900817.0,2019,2019-03-01 16:09:34+00:00,41.883210617,-87.629881268,"(41.883210617, -87.629881268)",2024-10-24 15:55:20+00:00,
11753900,JC344180,2019-07-11 11:50:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,False,True,111,1,08A,1175800.0,1900817.0,2019,2019-07-19 15:40:03+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)",2024-10-24 15:55:20+00:00,
13611262,JH444992,2024-09-26 12:25:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,True,False,111,1,08A,1176352.0,1900927.0,2024,2024-10-04 15:41:08+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
13611903,JH445630,2024-09-26 21:10:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,111,1,08A,1176338.0,1901346.0,2024,2024-10-04 15:41:08+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
13312859,JG546946,2023-12-19 12:05:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,111,1,08A,1176352.0,1900918.0,2023,2023-12-27 15:51:55+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
9276640,HW420962,2013-08-23 21:51:00+00:00,0000X W LAKE ST,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,111,1,08A,1175857.0,1901740.0,2013,2018-02-10 15:50:01+00:00,41.885742256,-87.629669875,"(41.885742256, -87.629669875)",2024-10-24 15:55:20+00:00,
9429774,HW573644,2013-12-16 15:00:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,False,True,111,1,08A,1175800.0,1900817.0,2013,2018-02-10 15:50:01+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)",2024-10-24 15:55:20+00:00,
10261721,HY449661,2015-10-04 21:13:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,111,1,08A,1176338.0,1901346.0,2015,2018-02-10 15:50:01+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
10214026,HY400201,2015-08-28 00:20:00+00:00,002XX N STATE ST,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,False,False,111,1,08A,1176327.0,1901797.0,2015,2018-02-10 15:50:01+00:00,41.885888079,-87.627942238,"(41.885888079, -87.627942238)",2024-10-24 15:55:20+00:00,
10831660,JA133332,2017-01-28 16:00:00+00:00,0000X E RANDOLPH ST,0560,ASSAULT,SIMPLE,OTHER,False,False,111,1,08A,1176679.0,1901292.0,2017,2017-02-14 15:49:42+00:00,41.884494385,-87.626664906,"(41.884494385, -87.626664906)",2024-10-24 15:55:20+00:00,
11139708,JA483277,2017-10-23 20:45:00+00:00,0000X W LAKE ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,111,1,08A,1176066.0,1901744.0,2017,2018-02-09 15:44:29+00:00,41.885748527,-87.628902273,"(41.885748527, -87.628902273)",2024-10-24 15:55:20+00:00,
11163300,JA530185,2017-11-29 16:00:00+00:00,001XX N WABASH AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,111,1,08A,1176799.0,1900994.0,2017,2018-02-10 15:50:01+00:00,41.883673944,-87.626233272,"(41.883673944, -87.626233272)",2024-10-24 15:55:20+00:00,
11991199,JD163832,2020-02-24 22:45:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,DRUG STORE,False,False,111,1,08A,1176338.0,1901346.0,2020,2020-03-02 15:40:30+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
13410567,JH202692,2024-03-27 00:02:00+00:00,0000X E LAKE ST,0560,ASSAULT,SIMPLE,STREET,False,False,111,1,08A,1176606.0,1901750.0,2024,2024-04-04 15:40:59+00:00,41.885752811,-87.626919124,"(41.885752811, -87.626919124)",2024-10-24 15:55:20+00:00,
8563796,HV238694,2012-04-12 10:55:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,STREET,False,True,111,1,08A,1175800.0,1900817.0,2012,2016-02-04 06:33:39+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)",2024-10-24 15:55:20+00:00,
12990919,JG162286,2023-02-22 17:15:00+00:00,0000X E RANDOLPH ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,111,1,08A,1176582.0,1901291.0,2023,2023-08-19 15:40:26+00:00,41.884493832,-87.627021129,"(41.884493832, -87.627021129)",2024-10-24 15:55:20+00:00,
12992061,JG163659,2023-02-23 22:20:00+00:00,0000X W WACKER DR,0560,ASSAULT,SIMPLE,HOTEL / MOTEL,True,False,111,1,08A,1176210.0,1902134.0,2023,2023-08-19 15:40:26+00:00,41.886815464,-87.628361716,"(41.886815464, -87.628361716)",2024-10-24 15:55:20+00:00,
10306620,HY488469,2015-11-04 08:34:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,111,1,08A,1176330.0,1901657.0,2015,2018-02-10 15:50:01+00:00,41.885503844,-87.627935448,"(41.885503844, -87.627935448)",2024-10-24 15:55:20+00:00,
11341722,JB298600,2018-06-08 13:23:00+00:00,0000X W RANDOLPH ST,0560,ASSAULT,SIMPLE,STREET,False,False,111,1,08A,1176102.0,1901284.0,2018,2018-06-15 16:08:10+00:00,41.884485451,-87.628783943,"(41.884485451, -87.628783943)",2024-10-24 15:55:20+00:00,
11919786,JC544615,2019-12-12 19:05:00+00:00,001XX N CLARK ST,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,111,1,08A,1175524.0,1900930.0,2019,2019-12-19 15:42:21+00:00,41.883527057,-87.630917053,"(41.883527057, -87.630917053)",2024-10-24 15:55:20+00:00,
1952281,HH141035,2002-01-22 07:30:00+00:00,0000X S WACKER DR,0560,ASSAULT,SIMPLE,OTHER,False,False,111,1,08A,1173874.0,1900074.0,2002,2018-02-28 15:56:25+00:00,41.88121504,-87.637001425,"(41.88121504, -87.637001425)",2024-10-24 15:55:20+00:00,
1978507,HH173275,2002-02-07 17:00:00+00:00,006XX W WASHINGTON BV,0560,ASSAULT,SIMPLE,CURRENCY EXCHANGE,False,False,111,1,08A,1171787.0,1900767.0,2002,2018-02-28 15:56:25+00:00,41.883162888,-87.64464429,"(41.883162888, -87.64464429)",2024-10-24 15:55:20+00:00,
8861042,HV534703,2012-10-25 20:13:00+00:00,0000X E RANDOLPH ST,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,111,1,08A,1176561.0,1901291.0,2012,2018-02-10 15:50:01+00:00,41.884494306,-87.627098243,"(41.884494306, -87.627098243)",2024-10-24 15:55:20+00:00,
5314721,HN175091,2007-02-12 07:30:00+00:00,006XX W MADISON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,False,False,111,1,08A,1172231.0,1900286.0,2007,2018-02-28 15:56:25+00:00,41.881833204,-87.643028117,"(41.881833204, -87.643028117)",2024-10-24 15:55:20+00:00,
3688390,HK792336,2004-12-03 11:10:00+00:00,005XX W MADISON ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,111,1,08A,1172618.0,1900295.0,2004,2018-02-28 15:56:25+00:00,41.88184935,-87.641606807,"(41.88184935, -87.641606807)",2024-10-24 15:55:20+00:00,
10769813,HZ535098,2016-11-26 18:00:00+00:00,0000X W RANDOLPH ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,111,1,08A,1176046.0,1901283.0,2016,2018-02-10 15:50:01+00:00,41.884483968,-87.628989611,"(41.884483968, -87.628989611)",2024-10-24 15:55:20+00:00,
11513843,JB524279,2018-11-21 11:35:00+00:00,001XX N STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,111,1,08A,1176352.0,1900918.0,2018,2018-11-28 16:22:08+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
8046462,HT271888,2011-05-03 16:15:00+00:00,002XX S WACKER DR,0560,ASSAULT,SIMPLE,DRUG STORE,False,False,111,1,08A,1173899.0,1899160.0,2011,2018-02-10 15:50:01+00:00,41.87870641,-87.63693686,"(41.87870641, -87.63693686)",2024-10-24 15:55:20+00:00,
8130913,HT364930,2011-06-24 15:00:00+00:00,005XX W WASHINGTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,111,1,05,1172526.0,1900777.0,2011,2018-02-10 15:50:01+00:00,41.883174023,-87.641930367,"(41.883174023, -87.641930367)",2024-10-24 15:55:20+00:00,
5871722,HN677605,2007-10-29 20:03:00+00:00,005XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,False,False,111,1,05,1173039.0,1900311.0,2007,2018-02-28 15:56:25+00:00,41.881883933,-87.640060441,"(41.881883933, -87.640060441)",2024-10-24 15:55:20+00:00,
7051062,HR456274,2009-07-29 16:00:00+00:00,001XX N FRANKLIN ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,111,1,05,1174302.0,1901396.0,2009,2018-02-28 15:56:25+00:00,41.884833147,-87.635390369,"(41.884833147, -87.635390369)",2024-10-24 15:55:20+00:00,
3018679,HJ722683,2003-10-28 07:33:42+00:00,001XX S DESPLAINES ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,111,1,05,1171957.0,1899519.0,2003,2018-02-28 15:56:25+00:00,41.879734548,-87.644056852,"(41.879734548, -87.644056852)",2024-10-24 15:55:20+00:00,
8172851,HT361403,2011-06-23 05:15:00+00:00,003XX W LAKE ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,111,1,05,1174165.0,1901724.0,2011,2018-02-10 15:50:01+00:00,41.885736255,-87.63588366,"(41.885736255, -87.63588366)",2024-10-24 15:55:20+00:00,
8926354,HV598179,2012-12-11 11:15:00+00:00,001XX N STATE ST,0620,BURGLARY,UNLAWFUL ENTRY,DEPARTMENT STORE,True,False,111,1,05,1176352.0,1900927.0,2012,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
2269191,HH546788,2002-07-30 18:05:54+00:00,001XX S WACKER DR,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,True,False,111,1,05,1173889.0,1899510.0,2002,2018-02-28 15:56:25+00:00,41.879667054,-87.63696315,"(41.879667054, -87.63696315)",2024-10-24 15:55:20+00:00,
3973377,HL336990,2005-05-05 08:00:00+00:00,005XX W ADAMS ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1172571.0,1899358.0,2005,2018-02-28 15:56:25+00:00,41.8792792,-87.641807112,"(41.8792792, -87.641807112)",2024-10-24 15:55:20+00:00,
4559963,HM146656,2006-01-26 18:30:00+00:00,005XX W MADISON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1173039.0,1900311.0,2006,2018-02-28 15:56:25+00:00,41.881883933,-87.640060441,"(41.881883933, -87.640060441)",2024-10-24 15:55:20+00:00,
5470569,HN296107,2007-04-20 22:00:00+00:00,001XX N CLINTON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1172705.0,1901101.0,2007,2018-02-28 15:56:25+00:00,41.884059141,-87.64126348,"(41.884059141, -87.64126348)",2024-10-24 15:55:20+00:00,
10957895,JA279183,2017-05-25 17:30:00+00:00,0000X E WASHINGTON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1176748.0,1900829.0,2017,2018-02-10 15:50:01+00:00,41.883222328,-87.626425537,"(41.883222328, -87.626425537)",2024-10-24 15:55:20+00:00,
10981578,JA306674,2017-06-14 14:20:00+00:00,001XX N STATE ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1176338.0,1901346.0,2017,2018-02-10 15:50:01+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
10987572,JA313816,2017-06-19 15:18:00+00:00,001XX N MICHIGAN AVE,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1177295.0,1900950.0,2017,2018-02-10 15:50:01+00:00,41.883541976,-87.624413274,"(41.883541976, -87.624413274)",2024-10-24 15:55:20+00:00,
9941593,HY130203,2015-01-27 09:20:00+00:00,0000X W RIVERWALK S,0810,THEFT,OVER $500,OTHER,False,False,111,1,06,1175705.0,1902220.0,2015,2018-02-10 15:50:01+00:00,41.887062822,-87.630213602,"(41.887062822, -87.630213602)",2024-10-24 15:55:20+00:00,
12464131,JE350865,2021-08-24 16:00:00+00:00,0000X E RANDOLPH ST,0810,THEFT,OVER $500,ATHLETIC CLUB,False,False,111,1,06,1176904.0,1901295.0,2021,2021-08-31 15:41:20+00:00,41.884497529,-87.625838595,"(41.884497529, -87.625838595)",2024-10-24 15:55:20+00:00,
2487516,HH824083,2002-12-07 12:00:00+00:00,006XX W WASHINGTON BLVD,0810,THEFT,OVER $500,VACANT LOT/LAND,False,False,111,1,06,1172217.0,1900773.0,2002,2018-02-28 15:56:25+00:00,41.883169873,-87.643065141,"(41.883169873, -87.643065141)",2024-10-24 15:55:20+00:00,
11734976,JC321107,2019-06-25 08:30:00+00:00,0000X W WASHINGTON ST,0810,THEFT,OVER $500,GOVERNMENT BUILDING/PROPERTY,False,False,111,1,06,1175800.0,1900817.0,2019,2019-07-02 15:43:32+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)",2024-10-24 15:55:20+00:00,
11621305,JC183530,2019-03-12 20:00:00+00:00,0000X E RANDOLPH ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,06,1176550.0,1901291.0,2019,2019-03-19 16:21:52+00:00,41.884494554,-87.627138636,"(41.884494554, -87.627138636)",2024-10-24 15:55:20+00:00,
13309025,JG541617,2023-12-08 16:00:00+00:00,0000X E LAKE ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,111,1,06,1176916.0,1901744.0,2023,2023-12-17 15:40:54+00:00,41.885729338,-87.625780935,"(41.885729338, -87.625780935)",2024-10-24 15:55:20+00:00,
7262111,HR676507,2009-12-05 16:10:00+00:00,006XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,06,1172202.0,1899815.0,2009,2018-02-28 15:56:25+00:00,41.880541389,-87.643148513,"(41.880541389, -87.643148513)",2024-10-24 15:55:20+00:00,
8497765,HV174924,2012-02-23 09:00:00+00:00,002XX S CANAL ST,0810,THEFT,OVER $500,OTHER COMMERCIAL TRANSPORTATION,False,False,111,1,06,1173177.0,1899236.0,2012,2018-02-10 15:50:01+00:00,41.878931004,-87.639585621,"(41.878931004, -87.639585621)",2024-10-24 15:55:20+00:00,
8484431,HV161088,2012-02-16 20:10:00+00:00,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,06,1177258.0,1901852.0,2012,2018-02-10 15:50:01+00:00,41.886017951,-87.624521781,"(41.886017951, -87.624521781)",2024-10-24 15:55:20+00:00,
10186484,HY374247,2015-08-08 13:32:00+00:00,001XX N WABASH AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,06,1176785.0,1901579.0,2015,2018-02-10 15:50:01+00:00,41.885279532,-87.626266981,"(41.885279532, -87.626266981)",2024-10-24 15:55:20+00:00,
10230760,HY416668,2015-09-08 14:38:00+00:00,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,HOTEL/MOTEL,False,False,111,1,06,1177257.0,1901911.0,2015,2018-02-10 15:50:01+00:00,41.886179873,-87.624523664,"(41.886179873, -87.624523664)",2024-10-24 15:55:20+00:00,
12767287,JF325195,2022-07-20 17:30:00+00:00,001XX N WABASH AVE,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1176790.0,1901377.0,2022,2023-01-03 15:40:27+00:00,41.88472512,-87.626254732,"(41.88472512, -87.626254732)",2024-10-24 15:55:20+00:00,
12818156,JF385237,2022-09-02 08:00:00+00:00,0000X E WACKER DR,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,06,1176621.0,1902155.0,2022,2023-01-03 15:40:27+00:00,41.886863814,-87.626851797,"(41.886863814, -87.626851797)",2024-10-24 15:55:20+00:00,
2699086,HJ324231,2003-04-25 22:00:00+00:00,007XX W VAN BUREN ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1171954.0,1898418.0,2003,2018-02-28 15:56:25+00:00,41.876713396,-87.644100332,"(41.876713396, -87.644100332)",2024-10-24 15:55:20+00:00,
10838431,JA141002,2017-02-03 21:50:00+00:00,001XX N WABASH AVE,0810,THEFT,OVER $500,CTA PLATFORM,False,False,111,1,06,1176791.0,1901351.0,2017,2017-02-14 15:49:42+00:00,41.884653752,-87.626251847,"(41.884653752, -87.626251847)",2024-10-24 15:55:20+00:00,
11100124,JA447393,2017-09-26 11:05:00+00:00,0000X W WASHINGTON ST,0810,THEFT,OVER $500,SIDEWALK,False,False,111,1,06,1176136.0,1900822.0,2017,2018-02-10 15:50:01+00:00,41.883216931,-87.628673023,"(41.883216931, -87.628673023)",2024-10-24 15:55:20+00:00,
11919907,JC544381,2019-11-15 00:00:00+00:00,0000X E LAKE ST,0810,THEFT,OVER $500,RESIDENCE,False,False,111,1,06,1176981.0,1901745.0,2019,2019-12-15 15:40:01+00:00,41.885730611,-87.625542215,"(41.885730611, -87.625542215)",2024-10-24 15:55:20+00:00,
1705876,G505893,2001-08-24 16:00:00+00:00,002XX S CANAL ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1173137.0,1899241.0,2001,2015-08-17 15:03:40+00:00,41.878945611,-87.639732344,"(41.878945611, -87.639732344)",2024-10-24 15:55:20+00:00,
1986593,HH184273,2002-02-12 12:15:00+00:00,005XX W RANDOLPH ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1172563.0,1901236.0,2002,2018-02-28 15:56:25+00:00,41.88443273,-87.64178092,"(41.88443273, -87.64178092)",2024-10-24 15:55:20+00:00,
1851248,G689564,2001-11-16 11:00:06+00:00,003XX S CANAL ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,06,1173151.0,1898717.0,2001,2015-08-17 15:03:40+00:00,41.877507411,-87.639696488,"(41.877507411, -87.639696488)",2024-10-24 15:55:20+00:00,
6794300,HR206176,2009-03-09 12:25:00+00:00,001XX S CLINTON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1172751.0,1899661.0,2009,2016-02-04 06:33:39+00:00,41.88010667,-87.641137214,"(41.88010667, -87.641137214)",2024-10-24 15:55:20+00:00,
13449512,JH248878,2024-05-03 13:13:00+00:00,001XX N STATE ST,0810,THEFT,OVER $500,CTA PLATFORM,False,False,111,1,06,1176345.0,1901114.0,2024,2024-05-11 15:41:12+00:00,41.884013483,-87.627896757,"(41.884013483, -87.627896757)",2024-10-24 15:55:20+00:00,
7650866,HS456136,2010-08-10 21:10:00+00:00,006XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,06,1171840.0,1900276.0,2010,2018-02-10 15:50:01+00:00,41.881814385,-87.644464145,"(41.881814385, -87.644464145)",2024-10-24 15:55:20+00:00,
4181373,HL507575,2005-07-24 15:50:00+00:00,005XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,06,1173053.0,1899838.0,2005,2018-02-10 15:50:01+00:00,41.88058568,-87.640023065,"(41.88058568, -87.640023065)",2024-10-24 15:55:20+00:00,
9541862,HX192822,2014-03-20 20:05:00+00:00,0000X W LAKE ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1175783.0,1901739.0,2014,2018-02-10 15:50:01+00:00,41.885741177,-87.629941646,"(41.885741177, -87.629941646)",2024-10-24 15:55:20+00:00,
3469709,HK535880,2004-08-02 14:15:00+00:00,006XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1172276.0,1898889.0,2004,2018-02-28 15:56:25+00:00,41.87799875,-87.642904147,"(41.87799875, -87.642904147)",2024-10-24 15:55:20+00:00,
10528192,HZ270836,2016-05-19 12:30:00+00:00,0000X E RANDOLPH ST,0810,THEFT,OVER $500,RESTAURANT,False,False,111,1,06,1176919.0,1901295.0,2016,2018-02-10 15:50:01+00:00,41.88449719,-87.625783514,"(41.88449719, -87.625783514)",2024-10-24 15:55:20+00:00,
10434816,HZ172419,2016-03-02 18:15:00+00:00,0000X E WACKER DR,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1176895.0,1902434.0,2016,2018-02-10 15:50:01+00:00,41.88762321,-87.62583716,"(41.88762321, -87.62583716)",2024-10-24 15:55:20+00:00,
2561173,HJ144633,2003-01-24 07:30:00+00:00,003XX S JEFFERSON ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1172381.0,1898728.0,2003,2018-02-28 15:56:25+00:00,41.877554637,-87.642523373,"(41.877554637, -87.642523373)",2024-10-24 15:55:20+00:00,
2756273,HJ390302,2002-08-01 09:00:00+00:00,001XX S JEFFERSON ST,0810,THEFT,OVER $500,CONSTRUCTION SITE,False,False,111,1,06,1172352.0,1899646.0,2002,2018-02-28 15:56:25+00:00,41.88007433,-87.642602726,"(41.88007433, -87.642602726)",2024-10-24 15:55:20+00:00,
4340897,HL641051,2005-09-28 15:30:00+00:00,006XX W LAKE ST,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1171669.0,1901689.0,2005,2018-02-28 15:56:25+00:00,41.885695514,-87.645050435,"(41.885695514, -87.645050435)",2024-10-24 15:55:20+00:00,
4342083,HL640177,2005-09-28 06:30:00+00:00,006XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1172276.0,1898889.0,2005,2018-02-28 15:56:25+00:00,41.87799875,-87.642904147,"(41.87799875, -87.642904147)",2024-10-24 15:55:20+00:00,
2166356,HH418862,2002-06-03 10:30:00+00:00,005XX W ADAMS ST,0810,THEFT,OVER $500,COLLEGE/UNIVERSITY GROUNDS,False,False,111,1,06,1172571.0,1899358.0,2002,2018-02-28 15:56:25+00:00,41.8792792,-87.641807112,"(41.8792792, -87.641807112)",2024-10-24 15:55:20+00:00,
2081611,HH308582,2002-04-15 07:00:00+00:00,0000X N LOWER WACKER DR,0810,THEFT,OVER $500,STREET,False,False,111,1,06,1173864.0,1900490.0,2002,2018-02-28 15:56:25+00:00,41.882356792,-87.63702575,"(41.882356792, -87.63702575)",2024-10-24 15:55:20+00:00,
